word	positive	negative	anger	anticipation	disgust	fear	joy	sadness	surprise	trust	Sum of labels
tympäisevä	0	1	0	0	0	0	0	0	0	0	1
typerys	0	1	0	0	1	0	0	0	0	0	2
typeryys	0	1	1	0	1	0	0	1	0	0	4
typerä	0	1	0	0	0	0	0	0	0	0	1
idioottimainen	0	1	1	0	1	0	0	0	0	0	3
typistetty	0	1	0	0	0	0	0	0	0	0	1
tyranni	0	1	1	0	1	1	0	1	0	0	5
tyrannia	0	1	0	0	0	1	0	1	0	0	3
tyrannimainen	0	1	1	0	1	1	0	0	0	0	4
tyrmistys	0	1	1	1	0	1	0	1	1	0	6
tyrmäävä	1	1	0	0	0	0	1	0	0	0	3
tytär	1	0	0	0	0	0	1	0	0	0	2
tyydyttynyt	0	1	0	0	1	0	0	0	0	0	2
huolehtia	1	0	0	0	0	0	0	0	0	0	1
tyydyttää	1	0	0	0	0	0	1	0	1	0	3
tyylikkyys	1	0	0	1	0	0	1	0	0	1	4
elegantti	1	0	0	0	0	0	1	0	0	0	2
tyylikäs	1	0	0	0	0	0	0	0	0	0	1
tyynenmeren	1	0	0	0	0	0	0	0	0	0	1
rauhaisuus	1	0	0	1	0	0	1	0	0	1	4
tyyneys	1	0	0	0	0	0	1	0	0	1	3
tyyni	1	0	0	0	0	0	0	0	0	0	1
tyynnyttää	1	0	0	0	0	0	0	0	0	0	1
tyyny	1	0	0	0	0	0	0	0	0	0	1
tyytymättömyys	0	1	0	0	0	0	0	0	0	0	1
tyytymätön	0	1	0	0	1	0	0	1	0	0	3
tyytyväinen	1	0	0	0	0	0	1	0	0	0	2
työ	1	0	0	0	0	0	0	0	0	0	1
työvoima	1	0	0	1	0	0	1	0	1	1	5
työjakso	0	1	0	0	0	1	0	1	0	0	3
työkyvyttömyyden	0	1	0	0	0	0	0	0	0	0	1
työllistää	0	0	0	0	0	0	0	0	0	1	1
työläs	0	1	0	0	0	0	0	0	0	0	1
työmatka	1	0	0	0	0	0	0	0	0	0	1
työmatkaliikenne	1	0	0	0	0	0	0	0	0	0	1
työnjohtaja	1	0	0	0	0	0	0	0	0	0	1
työnseisaus	0	1	0	0	0	0	0	0	0	0	1
työntää	0	1	1	0	0	0	0	0	0	0	2
työskentely	1	0	0	0	0	0	0	0	0	0	1
työtoveri	0	0	0	0	0	0	0	0	0	1	1
työttömyyskorvaus	0	1	0	0	0	0	0	1	0	0	2
työtön	0	1	0	0	0	1	0	1	0	0	3
tähti	1	0	0	1	0	0	1	0	0	1	4
tähtien	1	0	0	0	0	0	0	0	0	0	1
tähtien valo	1	0	0	0	0	0	0	0	0	0	1
tähtikirkas	1	0	0	1	0	0	1	0	0	0	3
tähtitieteilijä	1	0	0	1	0	0	0	0	0	0	2
tähän asti	0	1	0	0	0	0	0	0	0	0	1
täi	0	1	0	0	1	0	0	0	0	0	2
tämänhetkinen	1	0	0	0	0	0	0	0	0	0	1
täplä	0	1	0	0	1	0	0	0	0	0	2
tärinä	0	1	0	0	0	1	0	0	0	0	2
täristää	0	0	0	0	0	0	0	0	1	0	1
tärkeily	0	1	0	0	1	0	0	0	0	0	2
tärkein	1	0	0	0	0	0	0	0	0	0	1
primääri	1	0	0	0	0	0	0	0	0	0	1
tärkeys	1	0	0	1	0	0	0	0	0	0	2
tärkeä	1	0	0	0	0	0	0	0	0	1	2
täsmällinen	1	0	0	1	0	0	0	0	0	1	3
täsmällisyys	1	0	0	0	0	0	0	0	0	0	1
täti	1	0	0	0	0	0	0	0	0	1	2
täydellinen	1	0	0	1	0	0	1	0	0	1	4
täydellistää	1	0	0	0	0	0	0	0	0	0	1
täydellisyys	1	0	0	1	0	0	1	0	1	1	5
täydennys	1	0	0	1	0	0	1	0	1	1	5
täydentävä	1	0	0	0	0	0	0	0	0	0	1
täydentää	1	0	0	0	0	0	0	0	0	0	1
täysi	1	0	0	0	0	0	0	0	0	0	1
täysin	1	0	0	0	0	0	0	0	0	1	2
täysistunto	1	0	0	0	0	0	0	0	0	0	1
täysiverinen	1	0	0	0	0	0	0	0	0	0	1
täyskäännös	0	1	1	0	1	0	0	0	1	0	4
täyte	1	0	0	0	0	0	0	0	0	0	1
täytettynä	0	1	0	0	0	0	0	0	0	0	1
täyttymys	1	0	0	1	0	0	1	0	0	1	4
täyttymätön	0	1	1	1	0	0	0	1	1	0	5
täyttää	0	0	0	0	0	0	0	0	0	1	1
täytäntöönpanija	0	0	0	0	0	0	0	0	0	1	1
täytäntöönpano	0	1	0	0	0	0	0	0	0	0	1
tökätä	0	0	1	0	0	0	0	0	0	0	1
tömähdys	0	1	1	0	0	0	0	0	0	0	2
törkeys	0	1	1	0	1	0	0	0	0	0	3
törkeä	0	0	0	0	0	0	0	0	1	0	1
törkeä rikos	0	1	0	0	0	0	0	0	0	0	1
törky	0	1	0	0	1	1	0	0	0	0	3
törkyinen	0	1	0	0	1	0	0	0	0	0	2
törmäys	0	1	1	0	0	0	0	0	0	0	2
uhanalainen	0	1	0	0	0	1	0	0	0	0	2
uhata	0	1	1	1	0	1	0	0	0	0	4
uhka	0	1	1	0	0	1	0	0	0	0	3
uhkaava	0	1	1	0	1	1	0	0	0	0	4
uhkailu	0	1	1	0	0	1	0	0	0	0	3
uhkapeli	0	1	0	0	0	0	0	0	0	0	1
uhkaus	0	1	1	0	0	1	0	0	0	0	3
uhkavaatimus	0	1	1	0	0	1	0	0	0	0	3
uhkea	1	0	0	1	0	0	1	0	0	0	3
uhma	0	1	1	0	1	1	0	0	0	0	4
uhmakas	0	1	1	0	0	0	0	0	0	0	2
uhmakkuus	0	1	0	0	0	0	0	0	0	0	1
uhmata	0	1	1	0	0	1	0	1	1	0	5
uhrauksia	0	1	0	0	1	1	0	1	0	0	4
kuolonuhri	0	1	1	0	0	1	0	1	0	0	4
uhri	0	1	1	0	0	1	0	1	0	0	4
uida	1	0	0	1	0	1	1	0	0	0	4
ulista	0	0	0	0	0	1	0	1	0	0	2
uljas	1	0	0	0	0	0	0	0	0	0	1
ulkoiset merkit	0	1	0	0	0	0	0	0	0	0	1
ulkomaalainen	0	1	0	0	0	1	0	0	0	0	2
ulkomailla asuva	0	1	0	0	0	0	0	0	0	0	1
ulkomainen	0	1	0	0	0	0	0	0	0	0	1
ulkopuolinen	0	0	0	0	0	1	0	0	0	0	1
ulkorakennus	0	1	0	0	1	0	0	0	0	0	2
ulos	0	1	0	0	0	0	0	0	0	0	1
ulospäin	1	0	0	0	0	0	0	0	0	0	1
uloste	0	1	0	0	1	0	0	0	0	0	2
ulosteen	0	1	0	0	1	0	0	0	0	0	2
ulosteet	0	1	0	0	1	0	0	0	0	0	2
ulottumista	0	0	0	0	0	0	0	0	0	1	1
ulvoa	0	1	0	0	0	1	0	1	0	0	3
ulvonta	0	1	1	0	1	1	0	1	1	0	6
ummehtunut	0	1	0	0	1	0	0	0	0	0	2
ummetus	0	1	0	0	1	0	0	0	0	0	2
umpeen kasvanut	0	1	0	0	0	0	0	0	0	0	1
umpikuja	0	1	0	0	0	0	0	0	0	0	1
umpilisäkkeen tulehdus	0	1	0	0	0	1	0	1	0	0	3
uneliaisuus	0	1	0	0	0	0	0	0	0	0	1
letargia	0	1	0	0	0	0	0	1	0	0	2
unimpressed	0	1	0	0	0	0	0	0	0	0	1
samanaikainen	1	0	0	0	0	0	0	0	0	0	1
unohdettu	0	1	0	0	0	1	0	1	0	0	3
unohdus	0	1	1	0	0	1	0	0	0	0	3
unohtaa	0	1	0	0	0	0	0	0	0	0	1
unsympathetic	0	1	1	0	0	0	0	0	0	0	2
untuvainen	1	0	0	0	0	0	0	0	0	0	1
upea	1	0	0	0	0	0	1	0	0	0	2
hulppea	1	0	0	1	0	0	1	0	1	1	5
upeus	0	1	0	0	0	0	0	0	0	0	1
uponnut	0	1	0	0	1	1	0	1	0	0	4
upottaa	1	0	0	1	0	1	1	0	1	1	6
upseeri	1	0	0	0	0	0	0	0	0	1	2
ura	1	0	0	1	0	0	0	0	0	0	2
urheilija	1	0	0	0	0	0	0	0	0	0	1
urheilu-	1	0	0	0	0	0	0	0	0	0	1
ritarillinen	1	0	0	0	0	0	0	0	0	0	1
urheus	1	0	0	0	0	0	0	0	0	1	2
urhoollinen	1	0	0	0	0	0	0	0	0	0	1
urhoollisuus	1	0	0	0	0	0	0	0	0	0	1
urina	0	1	1	0	1	1	0	0	0	0	4
urkkia	0	1	1	1	0	0	0	0	0	1	4
uskalias	1	0	0	0	0	0	0	0	0	0	1
uskaltaa	0	0	0	1	0	0	0	0	0	1	2
luottamus	1	0	0	0	0	0	0	0	0	1	2
usko	1	0	0	1	0	0	1	0	0	1	4
uskoa	0	0	0	0	0	0	0	0	0	1	1
uskoen	1	0	0	0	0	0	0	0	0	1	2
uskollinen	1	0	0	0	0	1	1	0	1	1	5
alamaisuus	1	0	0	0	0	0	0	0	0	1	2
uskollisuus	1	0	0	0	0	0	0	0	0	1	2
uskomaton	0	1	0	0	0	0	0	0	0	0	1
uskomatta	0	1	0	0	0	0	0	0	0	0	1
uskonpuhdistaja	1	0	0	0	0	0	0	0	0	0	1
uskonto	0	0	0	0	0	0	0	0	0	1	1
uskotaan	0	0	0	0	0	0	0	0	0	1	1
uskoton	0	1	0	0	0	0	0	1	0	0	2
vääräuskoinen	0	1	1	0	1	1	0	0	0	0	4
pettäjä	0	1	0	0	1	0	0	0	0	0	2
uskottava	1	0	0	0	0	0	0	0	0	1	2
uskottavuus	1	0	0	0	0	0	0	0	0	1	2
uskottomuus	0	1	1	0	1	1	0	1	0	0	5
uskovainen	0	0	0	0	0	0	0	0	0	1	1
usva	0	1	0	0	0	1	0	0	0	0	2
uteliaisuus	1	0	0	1	0	0	0	0	1	0	3
utelias	1	0	0	0	0	0	0	0	0	0	1
utopistinen	1	0	0	1	0	0	1	0	0	1	4
uudelleenjärjestys	1	0	0	0	0	0	0	0	0	0	1
uudelleenkäsittelyä	1	0	0	0	0	0	0	0	0	1	2
uudelleenlaadittu	1	0	0	0	0	0	0	0	0	0	1
uudistaa	1	0	0	0	0	0	0	0	0	0	1
entisöidä	1	0	0	0	0	0	0	0	0	0	1
uudistaminen	1	0	0	0	0	0	0	0	0	0	1
uupumus	0	1	0	1	0	0	0	1	0	0	3
uupuneesti	0	1	0	0	0	0	0	1	0	0	2
uupunut	0	1	0	0	0	0	0	1	0	0	2
uurna	0	0	0	0	0	0	0	1	0	0	1
uusiminen	1	0	0	0	0	0	0	0	0	0	1
uusintapainos	0	1	0	0	0	0	0	0	0	0	1
uusintarikollisuus	0	1	1	0	1	0	0	1	0	0	4
uusiutuminen	0	1	0	0	0	1	0	1	0	0	3
vaahdottaa	0	1	0	0	0	0	0	0	0	0	1
vaahto	0	1	0	0	1	0	0	0	0	0	2
vaalia	1	0	0	1	0	0	1	0	1	1	5
kasvatus	1	0	1	1	1	1	1	0	0	1	7
vaalit	0	0	0	0	0	0	0	0	0	1	1
vaania	0	0	0	0	0	1	0	0	1	0	2
vaara	0	1	0	0	0	1	0	1	0	0	3
hengenvaara	0	1	0	1	0	1	0	1	0	0	4
vaarallinen	0	1	0	0	0	1	0	0	0	0	2
epäturvallinen	0	1	0	0	0	1	0	0	0	0	2
vaarantaa	0	1	0	1	0	1	0	0	0	0	3
vaatettaa	1	0	0	0	0	0	0	0	0	0	1
vaatia	0	1	1	0	0	0	0	0	0	0	2
vaatimaton	1	0	0	0	0	0	0	0	0	1	2
askeettinen	1	0	0	0	0	0	0	0	0	0	1
teeskentelemätön	1	0	0	0	0	0	0	0	0	0	1
vaatimattomuus	1	0	0	0	0	0	0	0	0	0	1
vaatimus	0	1	1	0	0	0	0	0	0	0	2
vaativa	0	1	0	0	0	0	0	0	0	0	1
vahingoittaa	0	1	0	0	0	1	0	0	0	0	2
vahingoittunut	0	1	1	0	0	1	0	1	0	0	4
vahingoittumaton	1	0	0	0	0	0	0	0	0	1	2
vahingollinen	0	1	1	0	1	1	0	0	0	0	4
loukkaava	0	1	1	0	1	1	0	1	0	0	5
turmiollinen	0	1	1	0	0	1	0	1	0	0	4
vahingonilo	1	0	0	0	0	0	1	0	0	0	2
vahingonkorvaus	0	1	0	0	0	0	0	1	0	0	2
vahingonkorvausvelvollinen	0	1	0	0	0	0	0	0	0	0	1
vahingossa	0	0	0	0	0	0	0	0	1	0	1
vaurio	0	1	1	0	1	0	0	1	0	0	4
vamma	0	1	1	0	0	1	0	1	0	0	4
vahinko	0	1	0	0	1	1	0	1	1	0	5
vahti	1	0	0	0	0	0	0	0	0	1	2
vahtikoira	1	0	0	0	0	0	0	0	0	1	2
vahtimestari	1	0	0	0	0	0	0	0	0	1	2
vahva puoli	1	0	0	0	0	0	0	0	0	0	1
vahvistaa	1	0	0	0	0	0	0	0	0	0	1
vahvistamattomia	0	0	0	1	0	0	0	0	0	0	1
vahvistaminen	1	0	0	0	0	0	1	0	0	1	3
vahvistavat	1	0	0	0	0	0	0	0	0	0	1
vahvistettu	1	0	0	0	0	0	0	0	0	1	2
vahvistukset	0	0	0	0	0	0	0	0	0	1	1
vahvistus	0	0	0	0	0	0	0	0	0	1	1
vahvuus	1	0	0	0	0	0	0	0	0	1	2
vaientaa	0	1	0	0	0	1	0	0	0	0	2
vaihde	1	0	0	0	0	0	0	0	0	0	1
vaihteleva	1	0	0	1	0	0	0	0	0	0	2
vaihtelu	0	1	1	0	0	1	0	0	0	0	3
vaihto	1	0	0	0	0	0	0	0	0	1	2
vaihtoehto	1	0	0	0	0	0	0	0	0	0	1
vaihtokauppa	0	0	0	0	0	0	0	0	0	1	1
vaikea	0	0	0	0	0	1	0	0	0	0	1
vaikea hallita	0	1	0	0	1	0	0	0	0	0	2
vaikerrus	0	0	0	0	0	1	0	1	0	0	2
vaikeudet	0	1	0	0	0	0	0	1	0	0	2
vaikeus	0	1	0	0	0	0	0	1	0	0	2
vaikutukseton	0	1	0	0	0	0	0	1	0	0	2
vaikutuksille altis	0	0	0	0	0	0	0	0	0	1	1
vaikutelma	1	0	0	0	0	0	0	0	0	0	1
vaikutus	1	1	0	0	0	0	0	0	0	0	2
vaikutusvaltainen	1	0	0	0	0	0	0	0	0	1	2
vaimea	0	1	0	0	0	0	0	1	0	0	2
vaimennin	0	1	0	0	0	0	0	0	0	0	1
vaimennus	0	1	0	0	0	0	0	1	0	0	2
vaino	0	1	1	0	1	1	0	1	0	0	5
vainoharhaisuus	0	1	0	0	0	1	0	0	0	0	2
vainota	0	1	1	0	0	1	0	0	0	0	3
vaippa	0	0	0	0	1	0	0	0	0	0	1
vaistomainen	1	0	1	0	1	1	0	0	0	0	4
vaivainen	0	1	0	0	0	0	0	1	0	0	2
vaivalloinen	0	1	0	0	0	0	0	0	0	0	1
työläs	0	1	0	0	0	0	0	1	0	0	2
vaivata	0	1	0	0	0	0	0	1	0	0	2
vaivautua	0	1	0	0	0	0	0	0	0	0	1
vaivihkaa	0	0	0	0	0	0	0	0	1	0	1
vajaatoiminta	0	1	0	0	0	0	0	0	0	0	1
vajoaminen	0	1	0	0	0	0	0	1	0	0	2
vakaa	1	0	0	0	0	0	0	0	0	1	2
vakaumus	0	1	0	0	0	0	0	0	0	0	1
vakaus	1	0	0	1	0	0	1	0	0	1	4
vakavuudella	1	0	0	0	0	0	0	0	0	0	1
vakavuus	0	0	0	0	0	1	0	1	0	0	2
vakiintunut	1	0	0	0	0	0	1	0	0	0	2
vako	0	0	0	0	0	0	0	1	0	0	1
vakoilu	0	1	0	0	0	0	0	0	0	0	1
vakuuksia	0	0	0	0	0	0	0	0	0	1	1
vakuuttaa	1	0	0	1	0	0	0	0	0	1	3
vakuuttava	0	0	0	0	0	0	0	0	0	1	1
vakuuttunut	0	0	0	0	0	0	0	0	0	1	1
vakuutus	1	0	0	0	0	0	0	0	0	0	1
vala	1	0	0	0	0	0	0	0	0	1	2
valaiseva	1	0	0	1	0	0	1	0	0	0	3
valaista	1	0	0	0	0	0	1	0	0	1	3
kuvittaa	1	0	0	0	0	0	0	0	0	0	1
valaistus	1	0	0	0	0	0	1	0	1	1	4
vale	0	1	1	0	0	0	0	0	0	0	2
valehdella	0	1	1	0	1	0	0	1	0	0	4
valehtelija	0	1	0	0	1	0	0	0	0	0	2
valepuku	0	1	0	0	0	0	0	0	0	0	1
taru	0	1	0	0	0	0	0	0	0	1	2
valhe	0	1	1	0	0	0	0	0	0	1	3
valheellinen	0	1	0	0	0	0	0	0	0	0	1
valheellisuus	0	1	0	0	1	0	0	0	0	0	2
valinnainen	1	0	0	0	0	0	0	0	0	0	1
valinta	1	0	0	0	0	0	0	0	0	0	1
valiokunta	0	0	0	0	0	0	0	0	0	1	1
valistus	1	0	0	0	0	0	1	0	0	1	3
valita	1	0	0	0	0	0	0	0	0	1	2
valitettava	0	1	0	0	0	0	0	1	0	0	2
huonoonninen	0	1	0	0	0	0	0	1	0	0	2
valitettavan	0	1	0	0	1	0	0	1	0	0	3
valitettavasti	0	1	0	0	0	0	0	1	0	0	2
valittaa	0	1	1	0	1	0	0	1	0	0	4
valittavan	0	0	0	0	0	0	0	1	0	0	1
valittu	1	0	0	0	0	0	0	0	0	0	1
vetoomus	0	0	1	1	0	0	0	0	0	0	2
valitus	0	1	1	0	0	0	0	0	0	0	2
valjeta	1	0	0	1	0	0	1	0	1	1	5
valkoinen	1	0	0	1	0	0	1	0	0	1	4
valkoisuus	1	0	0	0	0	0	1	0	0	0	2
vallankaappaus	0	0	1	0	0	0	0	0	1	0	2
vallankumouksellinen	1	0	0	0	0	0	0	0	0	0	1
vallankumous	1	1	1	1	0	1	0	1	1	0	7
vallaton	1	0	0	1	0	0	1	0	1	0	4
vallihauta	0	0	0	0	0	0	0	0	0	1	1
vallitseva	0	0	0	0	0	0	0	0	0	1	1
valloittaa	1	0	0	1	0	0	1	0	1	1	5
valloittava	1	0	0	0	0	0	0	0	0	0	1
valloitus	0	1	1	0	0	1	0	0	0	0	3
valmentaja	0	0	0	0	0	0	0	0	0	1	1
valmis	0	0	0	1	0	0	0	0	0	0	1
valmistaa	0	1	0	0	0	0	0	0	0	0	1
valmistaja	1	0	0	0	0	0	0	0	0	0	1
valmistamaton	0	1	0	0	0	0	0	0	0	0	1
valmistautuminen	0	0	0	1	0	0	0	0	0	0	1
valmistava	0	0	0	1	0	0	0	0	0	0	1
valmistella	1	0	0	1	0	0	0	0	0	0	2
valmistevero	0	1	0	0	0	0	0	0	0	0	1
valmistuminen	1	0	0	1	0	0	1	0	0	0	3
valmistautujaiset	1	0	0	1	0	1	1	0	1	1	6
valmiudet	0	0	0	0	0	0	0	0	0	1	1
valmius	1	0	0	1	0	0	1	0	0	1	4
valpas	1	0	0	0	0	1	0	0	0	1	3
hereillä	1	0	0	1	0	1	0	0	1	0	4
valppaus	1	0	0	1	0	0	0	0	0	1	3
valta	0	0	0	0	0	1	0	0	0	1	2
valtaistuin	1	0	0	0	0	0	0	0	0	1	2
valtakirja	0	0	0	0	0	0	0	0	0	1	1
valtava	1	0	0	0	0	0	0	0	0	0	1
valtioneuvos	1	0	0	0	0	0	0	0	0	1	2
valtioneuvosto	0	0	0	0	0	0	0	0	0	1	1
valtionhoitaja	1	0	0	0	0	0	0	0	0	1	2
valtti	0	0	0	0	0	0	0	0	1	0	1
akkreditoitu	1	0	0	0	0	0	0	0	0	1	2
valtuutettu	1	0	0	0	0	0	0	0	0	1	2
valtuuttaa	0	0	0	0	0	0	0	0	0	1	1
voimistaa	1	0	0	0	0	0	0	0	0	1	2
valtuutus	1	0	0	0	0	0	0	0	0	1	2
valvoa	1	1	1	0	0	1	0	0	0	0	4
valvonnan	0	1	0	0	0	0	0	0	0	0	1
valvonta	0	0	0	0	0	1	0	0	0	0	1
vamma	0	1	0	0	0	0	0	1	0	0	2
vammaiset	0	1	0	0	0	1	0	1	0	0	3
vammaisuus	0	1	0	0	0	0	0	1	0	0	2
vammauttaa	0	1	0	0	0	1	0	1	0	0	3
vampyyri	0	1	1	0	1	1	0	0	0	0	4
vanginvartija	0	1	1	0	0	1	0	0	0	1	4
vangita	0	1	0	0	0	0	0	0	0	0	1
vangitsemisen	0	1	1	0	1	1	0	1	0	0	5
vangitsija	0	1	0	0	0	1	0	0	0	0	2
vangittu	0	1	0	0	0	1	0	1	0	0	3
vangitseminen	0	1	1	0	1	1	0	1	0	0	5
vanhapiika	0	1	0	0	0	1	0	1	0	0	3
vanhemmat	0	0	0	0	0	0	0	1	0	0	1
vanhempi	1	0	0	0	0	0	0	0	0	1	2
vanhentunut	0	1	0	0	0	0	0	0	0	0	1
vanhimmat	1	0	0	0	0	0	0	0	0	1	2
vanhurskas	1	0	0	0	0	0	0	0	0	0	1
vankeus	0	1	0	0	0	0	0	1	0	0	2
vanki	0	1	1	0	1	1	0	1	0	0	5
putka	0	1	0	0	0	1	0	1	0	0	3
vankila	0	1	1	0	0	1	0	1	0	0	4
vankityrmä	0	1	0	0	0	1	0	0	0	0	2
vankka	1	0	0	0	0	0	0	0	0	0	1
vannoa	1	0	0	0	0	0	0	0	0	1	2
vapaaaika	1	0	0	1	0	0	1	0	1	1	5
vapaaehtoinen	1	0	0	1	0	1	1	0	0	1	5
vapaaehtoiset	0	0	0	0	0	0	0	0	0	1	1
vapaasti	1	0	0	0	0	0	1	0	0	1	3
vapaus	1	0	0	0	0	0	1	0	0	1	3
vapauttaa	1	0	1	1	0	0	1	0	1	1	6
vapauttaminen	1	0	0	1	0	0	1	0	1	0	4
vapautus	1	0	0	0	0	0	0	0	0	0	1
vapina	0	1	0	0	0	1	0	0	0	0	2
järistys	0	1	1	1	0	1	0	1	0	0	5
vapista	0	1	0	0	0	1	0	0	0	0	2
vara-	0	1	0	0	0	0	0	0	0	0	1
varaa	1	0	0	0	0	0	0	0	0	0	1
varalta	0	1	1	0	1	1	0	1	0	0	5
vararikossa	0	1	1	0	1	1	0	1	0	0	5
varas	0	1	1	0	1	1	0	1	1	0	6
varastaa	0	1	1	0	0	1	0	1	0	0	4
varastettu	0	1	1	0	0	0	0	0	0	0	2
varata	1	0	0	0	0	0	0	0	0	0	1
variksenpelätin	1	1	0	0	0	1	0	0	0	0	3
varjoisa	0	1	0	0	0	1	0	0	0	0	2
kohvellus	0	1	0	0	1	0	0	0	0	0	2
varkaus	0	1	1	0	1	1	0	1	0	0	5
varma	1	0	0	0	0	0	0	0	0	1	2
varmasti	0	0	0	0	0	0	0	0	0	1	1
varmistus	1	0	0	0	0	0	0	0	0	1	2
varmistaa	1	0	0	0	0	0	0	0	0	1	2
varmuus	1	0	0	0	0	0	0	0	0	0	1
varoitetaan	0	0	0	1	0	1	0	0	1	0	3
varoittaa	0	1	0	1	0	1	0	0	1	1	5
varoittanut	0	1	0	1	0	1	0	0	0	0	3
varoittava	0	0	0	0	0	1	0	0	0	0	1
varoitus	0	0	0	0	0	1	0	0	0	0	1
varokaa	0	1	0	1	0	1	0	0	0	0	3
varomattomuus	0	1	1	0	1	0	0	0	0	0	3
varotoimi	1	0	0	0	0	0	0	0	0	0	1
varovainen	1	0	0	0	0	0	0	0	0	0	1
varautunut	1	0	0	1	0	1	0	0	0	1	4
pidättyväinen	0	0	0	0	0	0	0	0	0	1	1
varovaisesti	1	0	0	0	0	0	0	0	0	0	1
varovaisuus	1	0	0	0	0	1	0	0	0	0	1
varovasti	1	0	0	0	0	1	0	0	0	0	2
varsi	0	1	0	0	0	1	0	0	0	0	2
vartija	1	0	0	0	0	1	0	0	0	1	3
vahti	1	0	0	0	0	0	0	0	0	1	2
vartioimaton	0	0	0	0	0	0	0	0	1	0	1
vartiomies	0	0	0	0	0	0	0	0	0	1	1
varuskunta	1	0	0	0	0	0	0	0	0	1	2
vasikanliha	0	0	0	0	0	0	0	1	0	1	2
vasikka	1	0	0	0	0	0	1	0	0	1	3
vastaaja	0	0	1	0	0	1	0	1	0	0	3
vastaan	0	1	1	0	0	0	0	0	0	0	2
vastaanotettu	1	0	0	0	0	0	0	0	0	0	1
vastaanottaja	0	0	0	1	0	0	0	0	0	0	1
vastaanottava	1	0	0	1	0	0	1	0	1	0	4
mielipaha	0	1	0	0	1	0	0	1	0	0	3
vastahakoinen	0	1	0	0	0	1	0	0	0	0	2
vastahakoisesti	0	1	0	0	0	0	0	0	0	0	1
vastakkainen	0	1	1	0	0	1	0	0	0	0	3
vastakkaisuus	0	0	0	0	0	0	0	0	1	0	1
vastalause	0	1	1	0	0	0	0	0	0	0	2
vastamyrkky	1	0	0	1	0	0	0	0	0	1	3
vastapuolelta	0	1	0	0	0	1	0	0	0	0	2
vastatoimet	0	1	1	0	0	0	0	0	0	0	2
vastavuoroisesti	1	0	0	0	0	0	0	0	0	0	1
vastenmielinen	0	1	1	0	1	1	0	0	0	0	4
vastenmielisyys	0	1	0	0	1	1	0	0	0	0	3
vastoinkäyminen	0	1	1	0	0	1	0	1	0	0	4
vastus	0	1	1	0	0	0	0	0	0	0	2
vastustaa	0	1	0	0	0	0	0	0	0	0	1
vastustaja	0	1	1	1	1	1	0	0	0	0	5
vastustavat	0	1	1	0	0	1	0	1	0	0	4
vastustus	0	1	1	0	0	0	0	0	0	0	2
vastuu siirtyy	0	1	1	1	0	1	0	1	0	0	5
vastuullinen	1	0	0	0	0	0	0	0	0	1	2
vastuullisuus	1	0	0	0	0	0	0	0	0	1	2
vastuussa	0	0	0	0	0	0	0	0	0	1	1
vastuuton	0	1	0	0	0	0	0	0	0	0	1
vatsa	0	0	0	0	1	0	0	0	0	0	1
vatsahaava	0	1	1	0	1	1	0	1	0	0	5
vauhdikas	1	0	0	0	0	0	0	0	0	0	1
vauras	1	0	0	0	0	0	1	0	0	0	2
vauraus	1	0	0	0	0	0	0	0	0	0	1
vaurioittaa	0	1	0	0	0	1	0	1	0	0	3
vauva	1	0	0	0	0	0	1	0	0	0	2
vedenkestävä	1	0	0	0	0	0	0	0	0	0	1
vedenpaisumus	0	1	0	0	0	1	0	1	1	0	4
vedota	0	0	0	1	0	0	0	0	0	0	1
vedä	1	0	0	0	0	0	0	0	0	0	1
vegetatiivinen	0	1	0	0	1	0	0	1	0	0	3
vehkeillä	0	1	0	0	0	1	0	0	0	0	2
vehmas	1	0	0	0	0	0	0	0	0	0	1
veistos	1	0	0	0	0	0	0	0	0	0	1
velallinen	0	1	0	0	0	0	0	0	0	0	1
velho	1	0	0	1	0	0	0	0	1	0	3
veli	1	0	0	0	0	0	0	0	0	1	2
veljellinen	1	0	0	1	0	0	1	0	0	1	4
veljeys	1	0	0	0	0	0	0	0	0	1	2
velka	0	1	0	0	0	0	0	1	0	0	2
veloittaa	0	1	0	0	0	1	0	0	0	0	2
veltto	0	1	0	0	0	0	0	1	0	0	2
velvoittaa	0	1	0	0	0	0	0	0	0	1	2
velvollisuudentuntoinen	1	0	0	1	0	0	0	0	0	1	3
velvollisuus	0	1	0	0	0	0	0	0	0	0	1
verenhimoinen	0	1	1	0	1	1	0	0	0	0	4
verentulo	0	1	0	0	1	1	0	1	0	0	4
verenvuodatus	0	1	1	0	1	1	0	1	1	0	6
verenvuoto	0	1	0	0	1	1	0	1	0	0	4
veretön	1	0	0	0	0	0	0	0	0	0	1
verikosto	0	1	1	0	0	1	0	1	0	0	4
verilöyly	0	1	1	0	1	1	0	1	1	0	6
verinen	0	1	1	0	1	1	0	1	0	0	5
veritulppa	0	1	0	0	0	1	0	1	0	0	3
verkalleen	1	0	0	0	0	0	0	0	0	0	1
verkkainen	0	1	0	0	0	0	0	0	0	0	1
verkostointi	0	0	0	1	0	0	0	0	0	0	1
vero	0	1	0	0	0	0	0	0	0	0	1
verottaa	0	1	0	0	0	0	0	1	0	0	2
verraton	1	0	0	0	0	0	0	0	0	0	1
vertainen	1	0	0	0	0	0	0	0	0	0	1
vertigo	0	1	0	0	0	1	0	0	0	0	2
veräjä	1	0	0	0	0	0	0	0	0	0	1
